"locdisplayid","agentinvoice_invid","agentinvoice_finidn","agentinvoice_productid","sales_type","totalcount","amount"
"005105","2946","0201",23,"119",0,"0.96798352400"
"005105","2946","0201",23,"119",0,"0.97008987100"
"005105","2946","0201",66,"119",0,"0.95835005400"
"005105","2946","0201",66,"119",0,"0.96024559600"
"005105","2946","0201",66,"119",0,"0.96224708900"
"005105","2946","0201",66,"119",0,"0.96798352400"
"005105","2946","0201",66,"119",0,"0.97008987100"
"005105","2946","0201",71,"119",0,"0.95835005400"
"005105","2946","0201",71,"119",0,"0.96024559600"
"005105","2946","0201",71,"119",0,"0.96224708900"
"005105","2946","0201",71,"119",0,"0.96798352400"
"005105","2946","0201",71,"119",0,"0.97008987100"
"005201","2946","0201",9,"119",0,"0.96532110100"
"005201","2946","0201",9,"119",0,"0.97184403700"
"005201","2946","0201",11,"119",0,"0.95903014400"
"005201","2946","0201",23,"119",0,"0.95835005400"
"005201","2946","0201",23,"119",0,"0.96024559600"
"005201","2946","0201",23,"119",0,"0.96224708900"
"005201","2946","0201",23,"119",0,"0.96798352400"
"005201","2946","0201",23,"119",0,"0.97008987100"
"005201","2946","0201",66,"119",0,"0.95835005400"
"005201","2946","0201",66,"119",0,"0.96024559600"
"005201","2946","0201",66,"119",0,"0.96224708900"
"005201","2946","0201",66,"119",0,"0.96798352400"
"005201","2946","0201",66,"119",0,"0.97008987100"
"005201","2946","0201",71,"119",0,"0.95835005400"
"005201","2946","0201",71,"119",0,"0.96024559600"
"005201","2946","0201",71,"119",0,"0.96224708900"
"005201","2946","0201",71,"119",0,"0.96798352400"
"005201","2946","0201",71,"119",0,"0.97008987100"
"005202","2946","0501",9,"119",0,"0.96532110100"
"005202","2946","0501",9,"119",0,"0.97184403700"
"005202","2946","0501",11,"119",0,"0.95903014400"
"005202","2946","0501",23,"119",0,"0.95835005400"
"005202","2946","0501",23,"119",0,"0.96024559600"
"005202","2946","0501",23,"119",0,"0.96224708900"
"005202","2946","0501",23,"119",0,"0.96798352400"
"005202","2946","0501",23,"119",0,"0.97008987100"
"005202","2946","0501",66,"119",0,"0.95835005400"
"005202","2946","0501",66,"119",0,"0.96024559600"
"005202","2946","0501",66,"119",0,"0.96224708900"
"005202","2946","0501",66,"119",0,"0.96798352400"
"005202","2946","0501",66,"119",0,"0.97008987100"
"005202","2946","0501",71,"119",0,"0.95835005400"
"005202","2946","0501",71,"119",0,"0.96024559600"
"005202","2946","0501",71,"119",0,"0.96224708900"
"005202","2946","0501",71,"119",0,"0.96798352400"
"005202","2946","0501",71,"119",0,"0.97008987100"
"005203","2946","0501",9,"119",0,"0.96532110100"
"005203","2946","0501",9,"119",0,"0.97184403700"
"005203","2946","0501",11,"119",0,"0.95903014400"
"005203","2946","0501",23,"119",0,"0.95835005400"
"005203","2946","0501",23,"119",0,"0.96024559600"
"005203","2946","0501",23,"119",0,"0.96224708900"
"005203","2946","0501",23,"119",0,"0.96798352400"
"005203","2946","0501",23,"119",0,"0.97008987100"
"005203","2946","0501",66,"119",0,"0.95835005400"
"005203","2946","0501",66,"119",0,"0.96024559600"
"005203","2946","0501",66,"119",0,"0.96224708900"
"005203","2946","0501",66,"119",0,"0.96798352400"
"005203","2946","0501",66,"119",0,"0.97008987100"
"005203","2946","0501",71,"119",0,"0.95835005400"
"005203","2946","0501",71,"119",0,"0.96024559600"
"005203","2946","0501",71,"119",0,"0.96224708900"
"005203","2946","0501",71,"119",0,"0.96798352400"
"005203","2946","0501",71,"119",0,"0.97008987100"
"005204","2946","0201",9,"119",0,"0.96532110100"
"005204","2946","0201",9,"119",0,"0.97184403700"
"005204","2946","0201",11,"119",0,"0.95903014400"
"005204","2946","0201",23,"119",0,"0.95835005400"
"005204","2946","0201",23,"119",0,"0.96024559600"
"005204","2946","0201",23,"119",0,"0.96224708900"
"005204","2946","0201",23,"119",0,"0.96798352400"
"005204","2946","0201",23,"119",0,"0.97008987100"
"005204","2946","0201",66,"119",0,"0.95835005400"
"005204","2946","0201",66,"119",0,"0.96024559600"
"005204","2946","0201",66,"119",0,"0.96224708900"
"005204","2946","0201",66,"119",0,"0.96798352400"
"005204","2946","0201",66,"119",0,"0.97008987100"
"005204","2946","0201",71,"119",0,"0.95835005400"
"005204","2946","0201",71,"119",0,"0.96024559600"
"005204","2946","0201",71,"119",0,"0.96224708900"
"005204","2946","0201",71,"119",0,"0.96798352400"
"005204","2946","0201",71,"119",0,"0.97008987100"
"005206","2946","0501",9,"119",0,"0.96532110100"
"005206","2946","0501",9,"119",0,"0.97184403700"
"005206","2946","0501",11,"119",0,"0.95903014400"
"005206","2946","0501",23,"119",0,"0.95835005400"
"005206","2946","0501",23,"119",0,"0.96024559600"
"005206","2946","0501",23,"119",0,"0.96224708900"
"005206","2946","0501",23,"119",0,"0.96798352400"
"005206","2946","0501",23,"119",0,"0.97008987100"
"005206","2946","0501",66,"119",0,"0.95835005400"
"005206","2946","0501",66,"119",0,"0.96024559600"
"005206","2946","0501",66,"119",0,"0.96224708900"
"005206","2946","0501",66,"119",0,"0.96798352400"
"005206","2946","0501",66,"119",0,"0.97008987100"
"005206","2946","0501",71,"119",0,"0.95835005400"
"005206","2946","0501",71,"119",0,"0.96024559600"
"005206","2946","0501",71,"119",0,"0.96224708900"
"005206","2946","0501",71,"119",0,"0.96798352400"
"005206","2946","0501",71,"119",0,"0.97008987100"
"005208","2946","0201",9,"119",0,"0.96532110100"
"005208","2946","0201",9,"119",0,"0.97184403700"
"005208","2946","0201",11,"119",0,"0.95903014400"
"005208","2946","0201",23,"119",0,"0.95835005400"
"005208","2946","0201",23,"119",0,"0.96024559600"
"005208","2946","0201",23,"119",0,"0.96224708900"
"005208","2946","0201",23,"119",0,"0.96798352400"
"005208","2946","0201",23,"119",0,"0.97008987100"
"005208","2946","0201",66,"119",0,"0.95835005400"
"005208","2946","0201",66,"119",0,"0.96024559600"
"005208","2946","0201",66,"119",0,"0.96224708900"
"005208","2946","0201",66,"119",0,"0.96798352400"
"005208","2946","0201",66,"119",0,"0.97008987100"
"005208","2946","0201",71,"119",0,"0.95835005400"
"005208","2946","0201",71,"119",0,"0.96024559600"
"005208","2946","0201",71,"119",0,"0.96224708900"
"005208","2946","0201",71,"119",0,"0.96798352400"
"005208","2946","0201",71,"119",0,"0.97008987100"
"005211","2946","0501",9,"119",0,"0.96532110100"
"005211","2946","0501",9,"119",0,"0.97184403700"
"005211","2946","0501",11,"119",0,"0.95903014400"
"005211","2946","0501",23,"119",0,"0.95835005400"
"005211","2946","0501",23,"119",0,"0.96024559600"
"005211","2946","0501",23,"119",0,"0.96224708900"
"005211","2946","0501",23,"119",0,"0.96798352400"
"005211","2946","0501",23,"119",0,"0.97008987100"
"005211","2946","0501",66,"119",0,"0.95835005400"
"005211","2946","0501",66,"119",0,"0.96024559600"
"005211","2946","0501",66,"119",0,"0.96224708900"
"005211","2946","0501",66,"119",0,"0.96798352400"
"005211","2946","0501",66,"119",0,"0.97008987100"
"005211","2946","0501",71,"119",0,"0.95835005400"
"005211","2946","0501",71,"119",0,"0.96024559600"
"005211","2946","0501",71,"119",0,"0.96224708900"
"005211","2946","0501",71,"119",0,"0.96798352400"
"005211","2946","0501",71,"119",0,"0.97008987100"
"005212","2946","0201",9,"119",0,"0.96532110100"
"005212","2946","0201",9,"119",0,"0.97184403700"
"005212","2946","0201",11,"119",0,"0.95903014400"
"005212","2946","0201",23,"119",0,"0.95835005400"
"005212","2946","0201",23,"119",0,"0.96024559600"
"005212","2946","0201",23,"119",0,"0.96224708900"
"005212","2946","0201",23,"119",0,"0.96798352400"
"005212","2946","0201",23,"119",0,"0.97008987100"
"005212","2946","0201",66,"119",0,"0.95835005400"
"005212","2946","0201",66,"119",0,"0.96024559600"
"005212","2946","0201",66,"119",0,"0.96224708900"
"005212","2946","0201",66,"119",0,"0.96798352400"
"005212","2946","0201",66,"119",0,"0.97008987100"
"005212","2946","0201",71,"119",0,"0.95835005400"
"005212","2946","0201",71,"119",0,"0.96024559600"
"005212","2946","0201",71,"119",0,"0.96224708900"
"005212","2946","0201",71,"119",0,"0.96798352400"
"005212","2946","0201",71,"119",0,"0.97008987100"
"005214","2946","0201",9,"119",0,"0.96532110100"
"005214","2946","0201",9,"119",0,"0.97184403700"
"005214","2946","0201",11,"119",0,"0.95903014400"
"005214","2946","0201",23,"119",0,"0.95835005400"
"005214","2946","0201",23,"119",0,"0.96024559600"
"005214","2946","0201",23,"119",0,"0.96224708900"
"005214","2946","0201",23,"119",0,"0.96798352400"
"005214","2946","0201",23,"119",0,"0.97008987100"
"005214","2946","0201",66,"119",0,"0.95835005400"
"005214","2946","0201",66,"119",0,"0.96024559600"
"005214","2946","0201",66,"119",0,"0.96224708900"
"005214","2946","0201",66,"119",0,"0.96798352400"
"005214","2946","0201",66,"119",0,"0.97008987100"
"005214","2946","0201",71,"119",0,"0.95835005400"
"005214","2946","0201",71,"119",0,"0.96024559600"
"005214","2946","0201",71,"119",0,"0.96224708900"
"005214","2946","0201",71,"119",0,"0.96798352400"
"005214","2946","0201",71,"119",0,"0.97008987100"
"005216","2946","0501",9,"119",0,"0.96532110100"
"005216","2946","0501",9,"119",0,"0.97184403700"
"005216","2946","0501",11,"119",0,"0.95903014400"
"005216","2946","0501",23,"119",0,"0.95835005400"
"005216","2946","0501",23,"119",0,"0.96024559600"
"005216","2946","0501",23,"119",0,"0.96224708900"
"005216","2946","0501",23,"119",0,"0.96798352400"
"005216","2946","0501",23,"119",0,"0.97008987100"
"005216","2946","0501",66,"119",0,"0.95835005400"
"005216","2946","0501",66,"119",0,"0.96024559600"
"005216","2946","0501",66,"119",0,"0.96224708900"
"005216","2946","0501",66,"119",0,"0.96798352400"
"005216","2946","0501",66,"119",0,"0.97008987100"
"005216","2946","0501",71,"119",0,"0.95835005400"
"005216","2946","0501",71,"119",0,"0.96024559600"
"005216","2946","0501",71,"119",0,"0.96224708900"
"005216","2946","0501",71,"119",0,"0.96798352400"
"005216","2946","0501",71,"119",0,"0.97008987100"
"005217","2946","0401",9,"119",0,"0.96532110100"
"005217","2946","0401",9,"119",0,"0.97184403700"
"005217","2946","0401",11,"119",0,"0.95903014400"
"005217","2946","0401",23,"119",0,"0.95835005400"
"005217","2946","0401",23,"119",0,"0.96024559600"
"005217","2946","0401",23,"119",0,"0.96224708900"
"005217","2946","0401",23,"119",0,"0.96798352400"
"005217","2946","0401",23,"119",0,"0.97008987100"
"005217","2946","0401",66,"119",0,"0.95835005400"
"005217","2946","0401",66,"119",0,"0.96024559600"
"005217","2946","0401",66,"119",0,"0.96224708900"
"005217","2946","0401",66,"119",0,"0.96798352400"
"005217","2946","0401",66,"119",0,"0.97008987100"
"005217","2946","0401",71,"119",0,"0.95835005400"
"005217","2946","0401",71,"119",0,"0.96024559600"
"005217","2946","0401",71,"119",0,"0.96224708900"
"005217","2946","0401",71,"119",0,"0.96798352400"
"005217","2946","0401",71,"119",0,"0.97008987100"
"005301","2946","0501",9,"119",0,"0.96532110100"
"005301","2946","0501",9,"119",0,"0.97184403700"
"005301","2946","0501",11,"119",0,"0.95903014400"
"005301","2946","0501",23,"119",0,"0.95835005400"
"005301","2946","0501",23,"119",0,"0.96024559600"
"005301","2946","0501",23,"119",0,"0.96224708900"
"005301","2946","0501",23,"119",0,"0.96798352400"
"005301","2946","0501",23,"119",0,"0.97008987100"
"005301","2946","0501",66,"119",0,"0.95835005400"
"005301","2946","0501",66,"119",0,"0.96024559600"
"005301","2946","0501",66,"119",0,"0.96224708900"
"005301","2946","0501",66,"119",0,"0.96798352400"
"005301","2946","0501",66,"119",0,"0.97008987100"
"005301","2946","0501",71,"119",0,"0.95835005400"
"005301","2946","0501",71,"119",0,"0.96024559600"
"005301","2946","0501",71,"119",0,"0.96224708900"
"005301","2946","0501",71,"119",0,"0.96798352400"
"005301","2946","0501",71,"119",0,"0.97008987100"
"005302","2946","0201",9,"119",0,"0.96532110100"
"005302","2946","0201",9,"119",0,"0.97184403700"
"005302","2946","0201",11,"119",0,"0.95903014400"
"005302","2946","0201",23,"119",0,"0.95835005400"
"005302","2946","0201",23,"119",0,"0.96024559600"
"005302","2946","0201",23,"119",0,"0.96224708900"
"005302","2946","0201",23,"119",0,"0.96798352400"
"005302","2946","0201",23,"119",0,"0.97008987100"
"005302","2946","0201",66,"119",0,"0.95835005400"
"005302","2946","0201",66,"119",0,"0.96024559600"
"005302","2946","0201",66,"119",0,"0.96224708900"
"005302","2946","0201",66,"119",0,"0.96798352400"
"005302","2946","0201",66,"119",0,"0.97008987100"
"005302","2946","0201",71,"119",0,"0.95835005400"
"005302","2946","0201",71,"119",0,"0.96024559600"
"005302","2946","0201",71,"119",0,"0.96224708900"
"005302","2946","0201",71,"119",0,"0.96798352400"
"005302","2946","0201",71,"119",0,"0.97008987100"
"005303","2946","0501",9,"105",0,"1.25000000000"
"005303","2946","0501",9,"119",0,"0.96532110100"
"005303","2946","0501",9,"119",0,"0.97184403700"
"005303","2946","0501",9,"40",0,"9.00000000000"
"005303","2946","0501",11,"105",0,"8.68933410000"
"005303","2946","0501",11,"119",0,"0.95903014400"
"005303","2946","0501",11,"40",0,"9.00000000000"
"005303","2946","0501",23,"105",0,"1.25000000000"
"005303","2946","0501",23,"119",0,"0.95835005400"
"005303","2946","0501",23,"119",0,"0.96024559600"
"005303","2946","0501",23,"119",0,"0.96224708900"
"005303","2946","0501",23,"119",0,"0.96798352400"
"005303","2946","0501",23,"119",0,"0.97008987100"
"005303","2946","0501",23,"40",0,"9.00000000000"
"005303","2946","0501",66,"105",0,"1.25000000000"
"005303","2946","0501",66,"119",0,"0.95835005400"
"005303","2946","0501",66,"119",0,"0.96024559600"
"005303","2946","0501",66,"119",0,"0.96224708900"
"005303","2946","0501",66,"119",0,"0.96798352400"
"005303","2946","0501",66,"119",0,"0.97008987100"
"005303","2946","0501",66,"40",0,"9.00000000000"
"005303","2946","0501",71,"105",0,"1.25000000000"
"005303","2946","0501",71,"119",0,"0.95835005400"
"005303","2946","0501",71,"119",0,"0.96024559600"
"005303","2946","0501",71,"119",0,"0.96224708900"
"005303","2946","0501",71,"119",0,"0.96798352400"
"005303","2946","0501",71,"119",0,"0.97008987100"
"005303","2946","0501",71,"40",0,"9.00000000000"
"005304","2946","0501",9,"119",0,"0.96532110100"
"005304","2946","0501",9,"119",0,"0.97184403700"
"005304","2946","0501",11,"119",0,"0.95903014400"
"005304","2946","0501",23,"119",0,"0.95835005400"
"005304","2946","0501",23,"119",0,"0.96024559600"
"005304","2946","0501",23,"119",0,"0.96224708900"
"005304","2946","0501",23,"119",0,"0.96798352400"
"005304","2946","0501",23,"119",0,"0.97008987100"
"005304","2946","0501",66,"119",0,"0.95835005400"
"005304","2946","0501",66,"119",0,"0.96024559600"
"005304","2946","0501",66,"119",0,"0.96224708900"
"005304","2946","0501",66,"119",0,"0.96798352400"
"005304","2946","0501",66,"119",0,"0.97008987100"
"005304","2946","0501",71,"119",0,"0.95835005400"
"005304","2946","0501",71,"119",0,"0.96024559600"
"005304","2946","0501",71,"119",0,"0.96224708900"
"005304","2946","0501",71,"119",0,"0.96798352400"
"005304","2946","0501",71,"119",0,"0.97008987100"
"005306","2946","0501",9,"119",0,"0.96532110100"
"005306","2946","0501",9,"119",0,"0.97184403700"
"005306","2946","0501",11,"119",0,"0.95903014400"
"005306","2946","0501",23,"119",0,"0.95835005400"
"005306","2946","0501",23,"119",0,"0.96024559600"
"005306","2946","0501",23,"119",0,"0.96224708900"
"005306","2946","0501",23,"119",0,"0.96798352400"
"005306","2946","0501",23,"119",0,"0.97008987100"
"005306","2946","0501",66,"119",0,"0.95835005400"
"005306","2946","0501",66,"119",0,"0.96024559600"
"005306","2946","0501",66,"119",0,"0.96224708900"
"005306","2946","0501",66,"119",0,"0.96798352400"
"005306","2946","0501",66,"119",0,"0.97008987100"
"005306","2946","0501",71,"119",0,"0.95835005400"
"005306","2946","0501",71,"119",0,"0.96024559600"
"005306","2946","0501",71,"119",0,"0.96224708900"
"005306","2946","0501",71,"119",0,"0.96798352400"
"005306","2946","0501",71,"119",0,"0.97008987100"
"005307","2946","0201",9,"119",0,"0.96532110100"
"005307","2946","0201",9,"119",0,"0.97184403700"
"005307","2946","0201",11,"119",0,"0.95903014400"
"005307","2946","0201",23,"119",0,"0.95835005400"
"005307","2946","0201",23,"119",0,"0.96024559600"
"005307","2946","0201",23,"119",0,"0.96224708900"
"005307","2946","0201",23,"119",0,"0.96798352400"
"005307","2946","0201",23,"119",0,"0.97008987100"
"005307","2946","0201",66,"119",0,"0.95835005400"
"005307","2946","0201",66,"119",0,"0.96024559600"
"005307","2946","0201",66,"119",0,"0.96224708900"
"005307","2946","0201",66,"119",0,"0.96798352400"
"005307","2946","0201",66,"119",0,"0.97008987100"
"005307","2946","0201",71,"119",0,"0.95835005400"
"005307","2946","0201",71,"119",0,"0.96024559600"
"005307","2946","0201",71,"119",0,"0.96224708900"
"005307","2946","0201",71,"119",0,"0.96798352400"
"005307","2946","0201",71,"119",0,"0.97008987100"
"005309","2946","0501",9,"119",0,"0.96532110100"
"005309","2946","0501",9,"119",0,"0.97184403700"
"005309","2946","0501",11,"119",0,"0.95903014400"
"005309","2946","0501",23,"119",0,"0.95835005400"
"005309","2946","0501",23,"119",0,"0.96024559600"
"005309","2946","0501",23,"119",0,"0.96224708900"
"005309","2946","0501",23,"119",0,"0.96798352400"
"005309","2946","0501",23,"119",0,"0.97008987100"
"005309","2946","0501",66,"119",0,"0.95835005400"
"005309","2946","0501",66,"119",0,"0.96024559600"
"005309","2946","0501",66,"119",0,"0.96224708900"
"005309","2946","0501",66,"119",0,"0.96798352400"
"005309","2946","0501",66,"119",0,"0.97008987100"
"005309","2946","0501",71,"119",0,"0.95835005400"
"005309","2946","0501",71,"119",0,"0.96024559600"
"005309","2946","0501",71,"119",0,"0.96224708900"
"005309","2946","0501",71,"119",0,"0.96798352400"
"005309","2946","0501",71,"119",0,"0.97008987100"
"005310","2946","0202",9,"119",0,"0.96532110100"
"005310","2946","0202",9,"119",0,"0.97184403700"
"005310","2946","0202",11,"119",0,"0.95903014400"
